Gender,Age,Tenure_Months,Monthly_Minutes,Data_Usage_GB,Support_Calls,Monthly_Charges,Total_Charges,Late_Payments,Satisfaction_Score,Complaints,Phone_Service,Churn,Avg_Charge_Per_Month,Charge_Deviation,Support_Call_Rate,CLV_Proxy,Late_Payment_Ratio,Engagement_Score,High_Risk_Flag,Location_Suburban,Location_Urban,Contract_Type_One Year,Contract_Type_Two Year,Payment_Method_Credit Card,Payment_Method_Electronic Check,Payment_Method_Mailed Check,Internet_Service_Fiber Optic,Internet_Service_No,Tenure_Category_12-24m,Tenure_Category_24-48m,Tenure_Category_48-72m,Tenure_Category_6-12m
0,23,7,476.0,15.25,0.0,52.73,424.38,0,4.0,0,1,0,60.63,-12.61,0.0,369.11,0.0,0.7225,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,38,24,632.0,7.5,2.0,43.74,1045.1,1,2.0,1,1,0,43.55,-21.6,0.0833,1049.76,0.0417,0.5098,0,0,1,0,1,1,0,0,1,0,1,0,0,0
0,68,9,724.0,3.5,0.0,44.95,403.47,1,2.0,0,1,0,44.83,-20.39,0.0,404.55,0.1111,0.4664,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,53,14,604.0,10.7,1.0,20.0,247.38,0,3.0,1,1,0,17.67,-45.34,0.0714,280.0,0.0,0.622,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1,24,11,626.0,2.7,1.0,68.69,820.17,1,4.0,1,1,0,74.56,3.35,0.0909,755.59,0.0909,0.5331,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1,53,58,864.0,5.1,0.0,55.3,3207.83,1,4.0,0,1,0,55.31,-10.04,0.0,3207.4,0.0172,0.6715,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,42,6,639.0,1.0,0.0,61.19,319.58,0,4.0,1,1,0,53.26,-4.15,0.0,367.14,0.0,0.5046,0,0,1,0,1,0,1,0,0,1,0,0,0,0
0,28,20,457.0,5.4,2.0,21.14,422.46,1,2.0,0,1,0,21.12,-44.2,0.1,422.8,0.05,0.4014,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,61,10,616.0,1.6,0.0,68.86,720.82,1,2.0,2,1,0,72.08,3.52,0.0,688.6,0.1,0.3876,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,31,26,841.0,7.4,3.0,56.37,1555.27,0,3.0,2,1,0,59.82,-8.97,0.1154,1465.62,0.0,0.648,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1,62,19,325.0,2.7,0.0,87.4,1569.87,3,1.0,2,1,0,82.62,22.06,0.0,1660.6,0.1579,0.2377,1,1,0,1,0,1,0,0,0,0,1,0,0,0
0,46,61,413.0,2.5,1.0,67.65,4112.58,2,5.0,1,1,0,67.42,2.31,0.0164,4126.65,0.0328,0.5075,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,27,2,790.0,6.9,2.0,58.04,103.49,0,4.0,1,1,1,51.74,-7.3,1.0,116.08,0.0,0.6786,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,67,5,441.0,2.8,1.0,78.82,293.78,1,3.0,1,0,1,58.76,13.48,0.2,394.1,0.2,0.4041,0,1,0,1,0,0,0,1,1,0,0,0,0,0
0,65,34,652.0,6.3,1.0,57.41,1974.89,0,3.0,2,1,0,58.08,-7.93,0.0294,1951.94,0.0,0.5539,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,22,11,757.0,9.7,1.0,79.52,870.09,1,1.0,2,1,1,79.1,14.18,0.0909,874.72,0.0909,0.541,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,25,4,248.0,0.7,2.0,81.49,292.06,0,2.0,0,1,1,73.02,16.15,0.5,325.96,0.0,0.2288,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,63,16,418.0,3.3,3.0,58.39,915.87,0,2.0,0,0,1,57.24,-6.95,0.1875,934.24,0.0,0.3451,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,22,25,740.0,14.5,1.0,57.69,956.3499999999999,2,4.0,0,1,0,38.25,-7.65,0.04,1442.25,0.08,0.8089,0,1,0,1,0,0,1,0,1,0,0,1,0,0
0,41,1,474.0,8.4,1.0,100.75,20.0,0,1.0,0,1,0,20.0,35.41,1.0,100.75,0.0,0.4069,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1,57,8,96.0,15.25,2.0,62.62,568.64,1,2.0,1,1,0,71.08,-2.72,0.25,500.96,0.125,0.4568,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,43,39,398.0,9.8,1.0,39.94,1536.22,0,2.0,0,1,0,39.39,-25.4,0.0256,1557.66,0.0,0.4654,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,23,17,658.0,1.9,3.0,72.51,956.3499999999999,0,3.0,0,1,1,56.26,7.17,0.1765,1232.67,0.0,0.4696,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,33,1,755.0,1.0,2.0,93.12,90.11,0,3.0,2,1,1,90.11,27.78,2.0,93.12,0.0,0.4891,0,0,1,1,0,0,1,0,1,0,0,0,0,0
1,53,7,510.0,1.2,0.0,62.16,482.38,1,2.0,1,1,1,68.91,-3.18,0.0,435.12,0.1429,0.3391,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,29,24,596.0,1.2,2.0,50.98,1221.91,0,5.0,0,1,1,50.91,-14.36,0.0833,1223.52,0.0,0.5521,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,28,5,426.0,0.4,1.0,82.12,429.9,1,3.0,0,1,0,85.98,16.78,0.2,410.6,0.2,0.3512,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,20,42,680.0,11.9,1.0,73.98,3152.12,0,5.0,0,1,0,75.05,8.64,0.0238,3107.16,0.0,0.7948,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,61,27,785.0,3.5,1.0,57.22,1601.36,1,1.0,1,1,0,59.31,-8.12,0.037,1544.94,0.037,0.4298,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,54,15,653.0,0.5,2.0,75.15,1210.33,2,3.0,1,1,1,80.69,9.81,0.1333,1127.25,0.1333,0.4401,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,23,59,476.0,7.2,2.0,59.67,3549.1,2,3.0,1,0,0,60.15,-5.67,0.0339,3520.53,0.0339,0.5041,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,36,11,586.0,2.0,2.0,122.0,1275.09,2,2.0,0,1,1,115.92,56.66,0.1818,1342.0,0.1818,0.384,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,35,6,690.0,0.4,0.0,76.24,524.69,0,4.0,0,1,0,87.45,10.9,0.0,457.44,0.0,0.5124,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,33,25,505.0,1.1,0.0,94.87,2469.78,1,1.0,0,1,1,98.79,29.53,0.0,2371.75,0.04,0.2752,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0,40,20,660.0,5.4,3.0,60.29,1172.97,1,2.0,2,1,1,58.65,-5.05,0.15,1205.8,0.05,0.4792,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,60,9,574.0,7.9,1.0,96.74,867.51,1,4.0,0,1,0,96.39,31.4,0.1111,870.66,0.1111,0.6154,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,54,10,783.0,1.5,3.0,64.79,615.98,0,4.0,0,0,1,61.6,-0.55,0.3,647.9,0.0,0.5697,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1,26,12,640.0,4.3,1.0,80.23,998.13,0,3.0,0,1,0,83.18,14.89,0.0833,962.76,0.0,0.5099,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,20,8,400.0,0.1,0.0,87.13,625.31,0,2.0,0,1,0,78.16,21.79,0.0,697.04,0.0,0.2753,0,0,1,1,0,1,0,0,0,1,0,0,0,1
0,25,29,780.0,1.6,1.0,72.49,2046.17,2,5.0,0,1,0,70.56,7.15,0.0345,2102.21,0.069,0.6305,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,55,25,592.0,1.0,3.5,53.17,1320.05,3,4.0,1,1,0,52.8,-12.17,0.14,1329.25,0.12,0.4866,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1,21,13,472.0,0.4,1.0,50.82,685.64,3,5.0,0,1,0,52.74,-14.52,0.0769,660.66,0.2308,0.4888,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,29,12,229.0,3.3,2.0,42.15,501.94,0,1.0,0,1,1,41.83,-23.19,0.1667,505.8,0.0,0.2127,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,61,10,546.0,5.0,3.5,20.0,197.34,0,4.0,0,1,0,19.73,-45.34,0.35,200.0,0.0,0.5477,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0,48,7,866.0,0.2,3.5,88.43,650.5,2,2.0,1,1,1,92.93,23.09,0.5,619.01,0.2857,0.4559,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,42,2,50.0,0.7,1.0,58.26,169.56,1,5.0,1,1,0,84.78,-7.08,0.5,116.52,0.5,0.3329,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,33,7,50.0,13.5,1.0,86.83,616.78,0,5.0,0,1,0,88.11,21.49,0.1429,607.81,0.0,0.5847,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,59,9,653.0,1.3,2.0,42.9,462.28,0,5.0,2,1,0,51.36,-22.44,0.2222,386.1,0.0,0.5759,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,31,19,547.0,7.1,0.0,65.12,1126.64,0,3.0,1,1,0,59.3,-0.22,0.0,1237.28,0.0,0.5294,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,30,35,634.0,6.9,2.0,65.37,2266.75,2,3.0,2,1,0,64.76,0.03,0.0571,2287.95,0.0571,0.5588,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1,58,12,394.0,1.9,1.0,54.4,536.68,0,2.0,0,1,0,44.72,-10.94,0.0833,652.8,0.0,0.3084,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1,24,69,71.0,1.1,0.0,90.8,4466.516250000001,3,1.0,1,1,0,64.73,25.46,0.0,6265.2,0.0435,0.1089,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,29,42,333.0,1.4,3.5,88.34,3734.17,0,4.0,1,1,0,88.91,23.0,0.0833,3710.28,0.0,0.3952,0,0,1,0,1,0,1,0,1,0,0,1,0,0
0,54,72,812.0,4.2,1.0,59.18,4221.95,1,3.0,2,1,0,58.64,-6.16,0.0139,4260.96,0.0139,0.5739,0,0,1,0,1,0,1,0,0,1,0,0,1,0
1,67,50,409.0,2.4,1.0,91.05,4466.516250000001,0,4.0,1,1,0,89.33,25.71,0.02,4552.5,0.0,0.444,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,21,23,411.0,3.4,1.0,90.27,1996.85,2,1.0,0,1,1,86.82,24.93,0.0435,2076.21,0.087,0.2844,0,0,1,1,0,0,0,1,1,0,1,0,0,0
0,19,21,50.0,8.3,0.0,92.78,1988.32,2,2.0,1,0,0,94.68,27.44,0.0,1948.38,0.0952,0.3024,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,52,3,139.0,3.5,1.0,101.1,226.69,2,2.0,0,0,1,75.56,35.76,0.3333,303.3,0.6667,0.2421,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,61,30,722.0,15.25,1.0,85.32,2641.0,1,1.0,0,1,0,88.03,19.98,0.0333,2559.6,0.0333,0.6368,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,20,22,448.0,5.5,1.0,90.83,1965.26,1,2.0,0,1,1,89.33,25.49,0.0455,1998.26,0.0455,0.3999,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,21,16,698.0,1.2,3.0,61.37,984.54,1,2.0,0,1,0,61.53,-3.97,0.1875,981.92,0.0625,0.4112,0,0,1,0,1,0,0,1,0,1,1,0,0,0
0,55,28,349.0,3.5,0.0,59.74,1734.96,0,4.0,1,1,0,61.96,-5.6,0.0,1672.72,0.0,0.4426,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,29,14,206.0,8.4,2.0,67.02,934.01,1,3.0,1,1,1,66.72,1.68,0.1429,938.28,0.0714,0.4242,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,36,17,447.0,1.2,2.0,62.44,1056.36,1,3.0,0,1,1,62.14,-2.9,0.1176,1061.48,0.0588,0.375,0,0,1,0,1,0,1,0,0,1,1,0,0,0
0,27,12,385.0,6.5,2.0,76.17,959.32,1,4.0,1,1,0,79.94,10.83,0.1667,914.04,0.0833,0.5154,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,18,30,333.0,0.2,3.5,67.29,1966.82,0,1.0,1,1,0,65.56,1.95,0.1167,2018.7,0.0,0.1916,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,34,50,338.0,14.3,0.0,64.03,3176.52,1,4.0,0,1,0,63.53,-1.31,0.0,3201.5,0.02,0.6509,0,1,0,1,0,0,0,1,1,0,0,0,1,0
0,33,44,473.0,5.4,0.0,110.52,4466.516250000001,0,1.0,0,1,1,101.51,45.18,0.0,4862.88,0.0,0.3475,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,26,37,401.0,0.9,1.0,100.63,3716.97,0,3.0,0,1,0,100.46,35.29,0.027,3723.31,0.0,0.3514,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,26,1,313.0,10.4,3.0,101.0,23.4,1,5.0,3,1,1,23.4,35.66,3.0,101.0,1.0,0.6246,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,26,58,860.0,0.4,0.0,44.92,2551.51,0,4.0,0,1,0,43.99,-20.42,0.0,2605.36,0.0,0.5775,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,29,7,591.0,2.6,0.0,68.87,574.96,2,4.0,0,1,0,82.14,3.53,0.0,482.09,0.2857,0.5177,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,58,52,531.0,6.7,1.0,76.73,3991.24,0,1.0,0,1,0,76.75,11.39,0.0192,3989.96,0.0,0.3953,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,32,5,486.0,13.9,0.0,73.26,375.87,2,5.0,0,1,0,75.17,7.92,0.0,366.3,0.4,0.7597,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,19,13,633.0,2.1,1.0,31.24,433.41,0,2.0,2,1,0,33.34,-34.1,0.0769,406.12,0.0,0.404,0,0,1,0,0,0,0,1,1,0,1,0,0,0
0,28,33,606.0,8.9,0.0,71.34,2425.71,2,2.0,0,1,1,73.51,6.0,0.0,2354.22,0.0606,0.5274,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,28,24,293.0,1.1,0.0,50.74,1157.05,0,2.0,1,1,1,48.21,-14.6,0.0,1217.76,0.0,0.254,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0,25,12,193.0,0.2,1.0,80.14,957.1,2,3.0,0,1,1,79.76,14.8,0.0833,961.68,0.1667,0.2579,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,49,27,50.0,0.1,0.0,59.55,1587.71,0,4.0,0,1,0,58.8,-5.79,0.0,1607.85,0.0,0.2611,0,0,1,1,0,1,0,0,1,0,0,1,0,0
0,23,19,858.0,5.4,1.0,28.05,556.24,1,2.0,0,1,1,29.28,-37.29,0.0526,532.95,0.0526,0.5551,0,1,0,0,0,0,1,0,0,1,1,0,0,0
1,37,7,410.0,0.8,0.0,76.94,482.06,1,4.0,1,1,1,68.87,11.6,0.0,538.58,0.1429,0.4129,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0,56,24,618.0,0.3,1.0,43.19,1075.97,0,2.0,0,1,0,44.83,-22.15,0.0417,1036.56,0.0,0.3628,0,1,0,1,0,0,0,0,0,1,1,0,0,0
1,52,5,540.0,15.25,1.0,101.01,496.24,1,2.0,1,1,0,99.25,35.67,0.2,505.05,0.2,0.627,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1,25,28,682.0,1.4,0.0,45.64,1281.77,0,4.0,1,1,1,45.78,-19.7,0.0,1277.92,0.0,0.529,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,67,1,487.0,3.1,1.0,33.68,61.31,2,2.0,0,1,0,61.31,-31.66,1.0,33.68,2.0,0.3677,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,66,19,234.0,4.7,1.0,64.69,1188.23,0,1.0,2,1,1,62.54,-0.65,0.0526,1229.11,0.0,0.2422,0,0,1,1,0,0,1,0,0,1,1,0,0,0
0,60,12,292.0,0.8,2.0,81.01,1037.34,1,1.0,2,0,0,86.44,15.67,0.1667,972.12,0.0833,0.1877,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,51,8,429.0,2.2,0.0,20.0,265.75,2,4.0,2,1,0,33.22,-45.34,0.0,160.0,0.25,0.4477,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,36,17,182.0,5.2,3.5,93.56,1644.72,1,1.0,1,1,0,96.75,28.22,0.2059,1590.52,0.0588,0.2321,0,0,1,1,0,0,1,0,1,0,1,0,0,0
1,24,24,329.0,5.1,2.0,39.25,1035.55,1,5.0,0,1,1,43.15,-26.09,0.0833,942.0,0.0417,0.5264,0,0,1,1,0,1,0,0,1,0,1,0,0,0
1,48,72,260.0,9.2,2.0,102.1,4466.516250000001,1,4.0,0,1,0,62.03,36.76,0.0278,7351.2,0.0139,0.5206,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,35,42,434.0,2.9,1.0,35.87,1534.04,0,3.0,1,1,0,36.52,-29.47,0.0238,1506.54,0.0,0.4034,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,57,30,400.0,11.0,3.0,41.46,1215.3,1,2.0,0,0,0,40.51,-23.88,0.1,1243.8,0.0333,0.4897,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0,31,15,523.0,5.7,1.0,54.51,848.37,3,2.0,0,0,1,56.56,-10.83,0.0667,817.65,0.2,0.4326,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,56,11,670.0,4.1,2.0,108.42,1252.3,1,4.0,0,1,1,113.85,43.08,0.1818,1192.62,0.0909,0.5775,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1,53,1,451.0,0.6,3.0,116.41,52.93,1,2.0,1,0,1,52.93,51.07,3.0,116.41,1.0,0.3047,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,34,10,199.0,4.3,1.0,45.4,417.97,2,4.0,1,1,1,41.8,-19.94,0.1,454.0,0.2,0.4009,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,54,45,90.0,4.5,0.0,31.58,1432.42,0,1.0,0,1,1,31.83,-33.76,0.0,1421.1,0.0,0.183,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1,61,11,532.0,7.1,3.5,110.43,1291.39,4,2.0,0,1,1,117.4,45.09,0.3182,1214.73,0.3636,0.4636,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,26,14,366.0,6.3,1.0,20.0,289.5,3,1.0,0,1,1,20.68,-45.34,0.0714,280.0,0.2143,0.3242,0,0,1,1,0,0,1,0,0,1,1,0,0,0
0,37,7,468.0,3.8,3.0,43.14,230.75,1,2.0,0,0,0,32.96,-22.2,0.4286,301.98,0.1429,0.3742,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,62,7,565.0,4.5,1.0,73.28,481.08,0,5.0,0,1,0,68.73,7.94,0.1429,512.96,0.0,0.6051,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,45,1,788.0,7.4,3.5,55.73,20.0,1,3.0,0,1,1,20.0,-9.61,3.5,55.73,1.0,0.6276,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,67,22,150.0,2.2,2.0,40.37,897.92,4,4.0,0,1,0,40.81,-24.97,0.0909,888.14,0.1818,0.3408,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,37,14,297.0,0.7,1.0,20.77,281.67,4,4.0,0,1,0,20.12,-44.57,0.0714,290.78,0.2857,0.3676,0,0,1,0,0,0,0,1,0,1,1,0,0,0
0,58,22,482.0,10.4,1.0,42.87,879.75,0,4.0,1,1,0,39.99,-22.47,0.0455,943.14,0.0,0.6294,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,53,18,271.0,15.25,2.0,72.95,1310.85,2,1.0,0,1,1,72.82,7.61,0.1111,1313.1,0.1111,0.4639,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,44,38,202.0,2.8,0.0,67.51,2571.42,0,2.0,0,1,1,67.67,2.17,0.0,2565.38,0.0,0.2525,0,0,1,1,0,0,1,0,0,1,0,1,0,0
0,25,33,761.0,15.25,0.0,35.75,1168.22,1,2.0,2,1,0,35.4,-29.59,0.0,1179.75,0.0303,0.7117,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,49,35,290.0,1.9,3.5,74.43,2669.02,3,1.0,0,0,1,76.26,9.09,0.1,2605.05,0.0857,0.2085,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1,18,16,238.0,0.3,2.0,77.91,1244.95,4,4.0,1,1,1,77.81,12.57,0.125,1246.56,0.25,0.3371,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,34,10,270.0,4.2,2.0,20.0,256.25,0,2.0,0,1,1,25.62,-45.34,0.2,200.0,0.0,0.3061,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,26,65,717.0,10.1,1.0,55.23,3674.22,1,2.0,2,1,0,56.53,-10.11,0.0154,3589.95,0.0154,0.5935,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,37,1,360.0,4.8,1.0,20.0,20.0,1,3.0,1,1,0,20.0,-45.34,1.0,20.0,1.0,0.4124,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,62,3,222.0,0.1,2.0,107.27,317.47,2,2.0,2,1,0,105.82,41.93,0.6667,321.81,0.6667,0.2071,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,49,13,331.0,0.1,1.0,81.12,1062.17,0,5.0,2,1,0,81.71,15.78,0.0769,1054.56,0.0,0.4288,0,0,0,0,1,1,0,0,1,0,1,0,0,0
1,19,22,490.0,6.4,2.0,60.56,1425.23,2,5.0,0,0,0,64.78,-4.78,0.0909,1332.32,0.0909,0.6137,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,49,1,678.0,9.3,0.0,25.6,20.0,1,3.0,1,1,0,20.0,-39.74,0.0,25.6,1.0,0.6228,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,62,30,661.0,1.5,0.0,43.87,1246.69,2,4.0,0,1,0,41.56,-21.47,0.0,1316.1,0.0667,0.5229,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1,26,19,344.0,3.2,0.0,60.18,1171.28,1,4.0,1,0,1,61.65,-5.16,0.0,1143.42,0.0526,0.4348,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1,47,15,393.0,15.25,2.0,98.86,1524.13,2,1.0,0,1,1,101.61,33.52,0.1333,1482.9,0.1333,0.5106,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,37,13,920.0,3.1,1.0,77.36,958.86,1,5.0,0,1,0,73.76,12.02,0.0769,1005.68,0.0769,0.7136,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,55,17,699.0,0.7,3.5,71.5,1173.86,2,4.0,2,1,1,69.05,6.16,0.2059,1215.5,0.1176,0.5217,0,0,1,0,0,0,0,1,0,1,1,0,0,0
0,18,4,449.0,12.1,1.0,65.86,226.59,3,1.0,0,0,0,56.65,0.52,0.25,263.44,0.75,0.4701,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,22,2,50.0,3.4,1.0,78.0,201.98,0,5.0,0,1,1,100.99,12.66,0.5,156.0,0.0,0.3861,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,52,8,408.0,2.1,2.0,101.97,915.19,0,1.0,1,1,0,114.4,36.63,0.25,815.76,0.0,0.2577,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,53,29,234.0,0.5,1.0,20.0,690.72,2,4.0,2,1,0,23.82,-45.34,0.0345,580.0,0.069,0.3395,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,18,21,327.0,3.1,1.0,75.49,1591.57,0,5.0,2,0,0,75.79,10.15,0.0476,1585.29,0.0,0.4863,0,0,0,0,1,0,1,0,1,0,1,0,0,0
0,31,15,306.0,7.3,2.0,70.0,952.99,0,3.0,2,0,1,63.53,4.66,0.1333,1050.0,0.0,0.4409,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,26,20,453.0,6.3,3.5,71.02,1369.44,1,5.0,0,1,1,68.47,5.68,0.175,1420.4,0.05,0.5976,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1,47,19,513.0,3.4,0.0,82.46,1555.96,1,4.0,0,1,0,81.89,17.12,0.0,1566.74,0.0526,0.5035,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0,41,8,353.0,6.4,2.0,82.73,668.99,1,4.0,0,1,0,83.62,17.39,0.25,661.84,0.125,0.5012,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,21,2,244.0,2.2,2.0,71.47,178.58,1,4.0,1,1,0,89.29,6.13,1.0,142.94,0.5,0.3768,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,67,54,464.0,6.6,1.0,59.68,3270.2,0,3.0,0,1,0,60.56,-5.66,0.0185,3222.72,0.0,0.4877,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,31,21,400.0,0.4,1.0,74.03,1611.53,0,5.0,1,1,0,76.74,8.69,0.0476,1554.63,0.0,0.4612,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,42,28,120.0,1.1,2.0,57.47,1535.15,0,3.0,0,1,0,54.83,-7.87,0.0714,1609.16,0.0,0.2476,0,0,1,0,1,0,0,1,1,0,0,1,0,0
0,21,14,621.0,10.5,1.0,73.1,949.54,2,1.0,2,0,0,67.82,7.76,0.0714,1023.4,0.1429,0.5046,0,0,0,0,1,1,0,0,1,0,1,0,0,0
0,42,33,354.0,1.7,2.0,79.94,2644.87,1,1.0,0,0,1,80.15,14.6,0.0606,2638.02,0.0303,0.2291,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,27,21,446.0,1.2,1.0,39.63,819.15,2,1.0,0,1,0,39.01,-25.71,0.0476,832.23,0.0952,0.2546,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,52,1,456.0,0.5,1.0,87.15,34.62,1,5.0,1,1,0,34.62,21.81,1.0,87.15,1.0,0.4846,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,24,52,496.0,2.5,3.0,82.31,4238.71,1,2.0,1,1,1,81.51,16.97,0.0577,4280.12,0.0192,0.3593,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,59,8,529.0,0.3,2.0,20.44,199.63,1,4.0,1,1,0,24.95,-44.9,0.25,163.52,0.125,0.4487,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,30,3,239.0,3.4,0.0,20.0,71.13,1,5.0,1,1,0,23.71,-45.34,0.0,60.0,0.3333,0.4585,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,21,2,562.0,12.6,0.0,86.01,224.54,2,2.0,0,1,1,112.27,20.67,0.0,172.02,1.0,0.5833,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,67,30,431.0,7.7,1.0,28.83,874.26,0,2.0,2,1,1,29.14,-36.51,0.0333,864.9,0.0,0.4367,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0,60,29,716.0,0.2,1.0,48.46,956.3499999999999,2,1.0,1,1,0,32.98,-16.88,0.0345,1405.34,0.069,0.3384,0,0,1,1,0,0,0,0,0,0,0,1,0,0
