CustomerID,Gender,Age,Location,Tenure_Months,Contract_Type,Payment_Method,Monthly_Minutes,Data_Usage_GB,Support_Calls,Monthly_Charges,Total_Charges,Late_Payments,Satisfaction_Score,Complaints,Internet_Service,Phone_Service,Churn
CUST-09640,Male,48,Urban,34,One Year,Credit Card,718,1.4,0,77.08,2601.13,2,3.0,1,Fiber Optic,Yes,0
CUST-09641,Male,61,Urban,4,Month-to-Month,Electronic Check,682,0.7,1,63.93,180.57,0,5.0,0,Fiber Optic,No,0
CUST-09642,Female,65,Suburban,1,One Year,Bank Transfer,655,0.6,2,114.52,47.68,0,5.0,0,Fiber Optic,Yes,1
CUST-09643,Male,30,Suburban,23,One Year,Bank Transfer,541,1.8,1,64.07,1399.45,1,1.0,1,DSL,Yes,1
CUST-09644,Female,37,Urban,6,Month-to-Month,Electronic Check,379,2.6,1,39.05,282.03,2,2.0,1,DSL,Yes,1
CUST-09645,Female,66,Suburban,4,Month-to-Month,Credit Card,612,5.7,1,64.75,207.01,1,1.0,0,DSL,Yes,1
CUST-09646,Male,67,Suburban,72,Month-to-Month,Bank Transfer,170,21.0,0,53.95,3873.24,2,1.0,2,Fiber Optic,Yes,0
CUST-09647,Female,52,Urban,8,Month-to-Month,Credit Card,365,11.4,2,33.5,232.03,0,1.0,0,Fiber Optic,No,0
CUST-09648,Female,40,Rural,56,One Year,Credit Card,720,8.4,2,107.41,6042.73,2,2.0,0,DSL,No,0
CUST-09649,Female,59,Urban,4,One Year,Credit Card,401,8.4,1,74.52,311.88,4,3.0,2,No,Yes,0
CUST-09650,Female,50,Suburban,41,Month-to-Month,Bank Transfer,627,4.5,1,46.84,1847.48,1,2.0,4,No,Yes,0
CUST-09651,Male,55,Suburban,16,One Year,Bank Transfer,427,1.5,3,75.48,1247.11,5,5.0,5,No,Yes,0
CUST-09652,Female,52,Urban,1,Month-to-Month,Credit Card,610,3.2,2,90.33,119.55,1,1.0,1,Fiber Optic,Yes,1
CUST-09653,Male,68,Suburban,31,Two Year,Credit Card,191,0.8,0,22.43,641.63,0,3.0,1,DSL,No,0
CUST-09654,Female,53,Suburban,53,Month-to-Month,Credit Card,754,4.2,1,109.31,5844.27,1,2.0,0,Fiber Optic,Yes,0
CUST-09655,Female,37,Rural,4,Month-to-Month,Credit Card,276,0.1,3,34.75,112.68,2,4.0,0,Fiber Optic,Yes,1
CUST-09656,Female,20,Urban,31,One Year,Credit Card,227,1.1,1,93.0,2824.37,2,1.0,2,DSL,Yes,1
CUST-09657,Male,25,Suburban,14,One Year,Credit Card,743,6.2,2,20.0,301.46,0,3.0,0,DSL,Yes,0
CUST-09658,Male,57,Suburban,33,Month-to-Month,Mailed Check,499,1.6,3,86.53,2901.52,0,1.0,1,DSL,Yes,1
CUST-09659,Male,49,Suburban,30,Month-to-Month,Electronic Check,438,2.7,1,48.81,1508.3,1,5.0,0,No,Yes,0
CUST-09660,Female,46,Rural,1,Month-to-Month,Electronic Check,813,8.9,2,122.12,38.27,1,4.0,1,Fiber Optic,Yes,1
CUST-09661,Female,24,Urban,4,Month-to-Month,Electronic Check,646,0.2,1,46.11,236.4,2,4.0,2,Fiber Optic,Yes,0
CUST-09662,Female,19,Urban,15,Month-to-Month,Electronic Check,410,0.1,4,42.66,738.32,1,4.0,4,Fiber Optic,Yes,0
CUST-09663,Female,38,Suburban,65,One Year,Electronic Check,473,1.3,0,45.69,2894.71,0,5.0,2,No,Yes,0
CUST-09664,Male,23,Urban,10,Two Year,Electronic Check,714,5.8,0,78.28,806.0,1,3.0,0,DSL,Yes,1
CUST-09665,Female,45,Rural,23,One Year,Electronic Check,307,1.3,1,90.51,2080.95,2,5.0,1,Fiber Optic,Yes,0
CUST-09666,Male,65,Suburban,1,Month-to-Month,Mailed Check,788,10.0,1,41.06,69.87,2,2.0,0,Fiber Optic,Yes,0
CUST-09667,Female,59,Urban,29,Two Year,Credit Card,411,2.2,3,78.79,2256.3,0,3.0,2,No,Yes,0
CUST-09668,Male,53,Suburban,22,Month-to-Month,Credit Card,325,1.7,2,61.76,1362.49,2,2.0,1,DSL,Yes,0
CUST-09669,Male,49,Urban,30,Month-to-Month,Credit Card,717,1.3,1,42.51,1287.07,1,1.0,0,No,No,1
CUST-09670,Female,62,Suburban,56,One Year,Electronic Check,646,4.3,1,68.57,3789.4,0,3.0,0,Fiber Optic,No,0
CUST-09671,Female,59,Urban,3,Month-to-Month,Bank Transfer,144,9.7,1,124.54,424.09,1,1.0,1,DSL,Yes,1
CUST-09672,Male,63,Urban,7,Month-to-Month,Mailed Check,478,2.6,1,71.37,467.99,1,1.0,0,DSL,No,1
CUST-09673,Female,26,Urban,72,Month-to-Month,Bank Transfer,278,1.5,0,37.21,2709.11,1,1.0,2,Fiber Optic,Yes,1
CUST-09674,Female,28,Suburban,4,Month-to-Month,Bank Transfer,659,2.7,4,83.78,364.81,0,3.0,1,DSL,Yes,1
CUST-09675,Male,40,Urban,30,Month-to-Month,Bank Transfer,843,11.8,0,82.56,2510.25,2,4.0,2,DSL,Yes,1
CUST-09676,Male,67,Urban,30,One Year,Electronic Check,607,2.0,3,53.33,1553.58,0,2.0,0,DSL,Yes,1
CUST-09677,Male,28,Urban,27,Month-to-Month,Electronic Check,348,5.3,3,75.32,2117.55,0,5.0,1,DSL,Yes,0
CUST-09678,Male,66,Urban,6,Month-to-Month,Bank Transfer,677,2.0,1,20.0,41.39,1,3.0,0,DSL,No,0
CUST-09679,Female,19,Rural,5,Month-to-Month,Electronic Check,489,5.6,1,32.54,,3,1.0,1,Fiber Optic,Yes,1
CUST-09680,Male,20,Urban,26,Two Year,Credit Card,485,10.6,5,59.49,1492.36,1,1.0,0,No,Yes,0
CUST-09681,Male,28,Rural,4,Month-to-Month,Electronic Check,402,4.6,1,52.02,287.23,1,2.0,0,Fiber Optic,Yes,1
CUST-09682,Male,67,Suburban,26,Month-to-Month,Bank Transfer,520,14.7,0,62.34,1668.97,0,2.0,0,No,Yes,0
CUST-09683,Female,52,Suburban,16,One Year,Mailed Check,485,4.6,2,71.53,1132.75,1,1.0,0,Fiber Optic,Yes,1
CUST-09684,Male,32,Urban,11,Month-to-Month,Mailed Check,50,18.4,1,58.14,677.7,1,5.0,1,DSL,Yes,1
CUST-09685,Female,60,Rural,8,Month-to-Month,Bank Transfer,505,6.4,0,76.34,650.01,0,3.0,1,Fiber Optic,Yes,1
CUST-09686,Male,28,Urban,70,One Year,Credit Card,472,5.3,1,60.34,4176.57,1,2.0,0,DSL,Yes,0
CUST-09687,Male,48,Suburban,17,Month-to-Month,Electronic Check,569,8.9,2,72.65,1175.48,1,5.0,3,DSL,Yes,1
CUST-09688,Female,45,Rural,19,Month-to-Month,Credit Card,98,0.1,0,52.36,1040.82,0,2.0,1,DSL,Yes,0
CUST-09689,Male,45,Rural,71,Month-to-Month,Bank Transfer,602,1.5,0,84.25,5947.05,0,3.0,0,DSL,No,1
CUST-09690,Male,49,Suburban,25,Month-to-Month,Credit Card,505,1.2,1,74.23,1886.94,5,2.0,0,Fiber Optic,No,1
CUST-09691,Female,42,Rural,72,Two Year,Bank Transfer,599,0.6,1,22.94,1589.67,2,5.0,1,Fiber Optic,Yes,0
CUST-09692,Male,37,Suburban,2,Month-to-Month,Electronic Check,174,13.9,1,72.64,108.25,0,5.0,2,Fiber Optic,No,0
CUST-09693,Male,45,Urban,44,Month-to-Month,Bank Transfer,253,0.7,1,71.44,3137.27,2,3.0,2,DSL,Yes,1
CUST-09694,Male,42,Urban,9,Two Year,Mailed Check,125,1.5,1,40.65,475.52,3,3.0,2,Fiber Optic,Yes,0
CUST-09695,Male,28,Urban,39,Month-to-Month,Electronic Check,529,2.0,1,98.22,3804.79,0,5.0,0,Fiber Optic,Yes,0
CUST-09696,Female,36,Urban,46,Month-to-Month,Electronic Check,430,4.9,2,54.29,2512.71,0,4.0,0,DSL,Yes,0
CUST-09697,Male,45,Suburban,7,One Year,Bank Transfer,471,7.3,2,36.22,248.36,1,3.0,2,DSL,Yes,0
CUST-09698,Female,18,Suburban,12,One Year,Credit Card,221,4.6,1,30.61,282.71,4,3.0,0,Fiber Optic,Yes,1
CUST-09699,Male,22,Urban,31,One Year,Electronic Check,258,6.9,3,80.2,,0,3.0,3,DSL,Yes,1
CUST-09700,Female,27,Rural,2,Month-to-Month,Electronic Check,50,2.6,3,69.06,137.35,2,2.0,1,Fiber Optic,No,1
CUST-09701,Male,59,Urban,33,Two Year,Bank Transfer,230,27.3,2,29.4,1006.89,3,5.0,1,Fiber Optic,No,0
CUST-09702,Female,63,Rural,2,Month-to-Month,Bank Transfer,369,0.9,3,77.03,77.02,0,4.0,1,DSL,Yes,0
CUST-09703,Male,51,Rural,59,Month-to-Month,Bank Transfer,380,2.6,1,82.81,4873.02,0,3.0,0,DSL,Yes,1
CUST-09704,Female,53,Rural,7,Month-to-Month,Electronic Check,486,8.9,2,60.43,443.77,0,5.0,1,Fiber Optic,Yes,1
CUST-09705,Female,19,Suburban,20,One Year,Electronic Check,652,1.4,2,80.4,1644.17,3,3.0,1,Fiber Optic,No,0
CUST-09706,Male,35,Urban,2,One Year,Electronic Check,362,6.9,0,28.54,123.94,1,5.0,0,DSL,Yes,0
CUST-09707,Female,30,Suburban,7,One Year,Mailed Check,597,2.3,1,50.99,385.32,3,5.0,0,No,Yes,0
CUST-09708,Male,68,Urban,12,One Year,Electronic Check,655,1.0,2,73.77,846.31,0,2.0,1,DSL,No,1
CUST-09709,Male,22,Urban,16,Month-to-Month,Credit Card,730,2.6,1,134.64,2155.79,1,1.0,3,No,Yes,0
CUST-09710,Male,37,Suburban,1,Month-to-Month,Electronic Check,597,7.7,1,81.73,45.74,1,5.0,3,Fiber Optic,No,0
CUST-09711,Male,19,Urban,52,One Year,Electronic Check,514,0.6,2,60.95,3187.21,1,1.0,1,DSL,No,0
CUST-09712,Male,28,Rural,1,Month-to-Month,Credit Card,283,3.6,0,39.56,20.0,1,4.0,1,DSL,Yes,1
CUST-09713,Female,47,Rural,35,Month-to-Month,Bank Transfer,554,6.8,1,55.05,1974.36,2,5.0,1,Fiber Optic,No,0
CUST-09714,Male,49,Urban,15,Two Year,Electronic Check,424,7.0,0,98.74,1450.61,3,2.0,0,Fiber Optic,Yes,0
CUST-09715,Male,49,Suburban,17,One Year,Electronic Check,775,2.5,2,91.18,1508.2,1,2.0,0,DSL,No,1
CUST-09716,Male,67,Urban,5,Month-to-Month,Mailed Check,518,3.1,0,97.75,487.7,2,1.0,1,Fiber Optic,Yes,0
CUST-09717,Male,55,Rural,22,One Year,Electronic Check,468,9.7,1,58.27,1274.0,0,2.0,2,DSL,Yes,0
CUST-09718,Male,45,Suburban,18,One Year,Credit Card,783,1.2,0,57.89,1043.62,1,2.0,1,Fiber Optic,Yes,0
CUST-09719,Male,27,Urban,4,Month-to-Month,Electronic Check,403,24.5,0,35.1,88.76,1,1.0,0,Fiber Optic,Yes,0
CUST-09720,Female,39,Urban,6,Month-to-Month,Electronic Check,499,2.7,1,83.17,452.94,1,3.0,0,DSL,Yes,1
CUST-09721,Female,34,Urban,1,Month-to-Month,Bank Transfer,901,1.6,0,97.11,39.38,0,5.0,1,Fiber Optic,Yes,0
CUST-09722,Male,39,Rural,1,Month-to-Month,Credit Card,553,0.1,1,59.17,101.17,0,1.0,0,Fiber Optic,Yes,1
CUST-09723,Female,60,Urban,1,Month-to-Month,Credit Card,725,0.7,2,42.94,51.21,0,1.0,0,No,Yes,0
CUST-09724,Male,36,Urban,5,Two Year,Credit Card,800,7.1,4,33.33,229.56,3,1.0,2,No,Yes,1
CUST-09725,Male,34,Rural,27,Month-to-Month,Electronic Check,389,5.2,2,92.64,2487.53,0,1.0,1,Fiber Optic,Yes,1
CUST-09726,Male,41,Rural,9,Two Year,Credit Card,681,1.4,0,44.02,416.75,2,3.0,0,No,No,0
CUST-09727,Male,53,Rural,10,Month-to-Month,Credit Card,433,13.1,1,39.75,341.51,1,3.0,1,Fiber Optic,Yes,1
CUST-09728,Male,49,Suburban,3,Month-to-Month,Credit Card,907,9.0,2,26.43,95.48,2,4.0,0,Fiber Optic,Yes,0
CUST-09729,Female,63,Suburban,20,Two Year,Electronic Check,788,1.6,3,79.38,1538.54,2,4.0,0,DSL,Yes,0
CUST-09730,Female,69,Suburban,10,Month-to-Month,Credit Card,648,2.0,1,137.3,1385.8,0,2.0,2,Fiber Optic,Yes,1
CUST-09731,Female,53,Urban,27,Two Year,Credit Card,708,1.0,4,83.25,2261.86,0,3.0,0,Fiber Optic,Yes,0
CUST-09732,Female,45,Suburban,32,Month-to-Month,Bank Transfer,360,5.1,1,27.53,884.76,4,1.0,2,Fiber Optic,Yes,0
CUST-09733,Male,31,Urban,21,Two Year,Bank Transfer,843,6.0,2,49.88,997.08,0,3.0,0,Fiber Optic,Yes,0
CUST-09734,Female,53,Urban,7,Month-to-Month,Bank Transfer,319,2.5,2,20.0,151.0,2,5.0,0,No,Yes,0
CUST-09735,Male,23,Rural,17,Month-to-Month,Electronic Check,581,6.7,1,96.76,1615.0,2,3.0,0,Fiber Optic,No,1
CUST-09736,Female,26,Urban,6,One Year,Credit Card,357,23.9,0,51.32,361.37,1,4.0,1,DSL,Yes,1
CUST-09737,Female,38,Rural,55,One Year,Credit Card,672,4.7,1,72.35,3992.63,2,5.0,0,Fiber Optic,Yes,0
CUST-09738,Female,29,Urban,34,Month-to-Month,Credit Card,849,5.2,4,65.61,2195.86,0,4.0,0,DSL,Yes,1
CUST-09739,Female,47,Urban,16,Two Year,Mailed Check,590,2.3,1,89.82,1433.78,2,4.0,1,DSL,Yes,0
CUST-09740,Male,48,Suburban,72,One Year,Credit Card,563,0.1,0,64.59,4714.61,1,1.0,0,Fiber Optic,Yes,0
CUST-09741,Female,57,Suburban,18,Month-to-Month,Mailed Check,477,15.4,2,88.19,1597.34,0,5.0,1,DSL,Yes,0
CUST-09742,Female,21,Suburban,9,Month-to-Month,Electronic Check,520,7.4,2,69.35,647.62,0,4.0,2,Fiber Optic,Yes,1
CUST-09743,Male,48,Rural,2,Month-to-Month,Bank Transfer,432,5.9,1,44.97,20.0,2,4.0,0,Fiber Optic,Yes,1
CUST-09744,Male,44,Urban,18,Month-to-Month,Electronic Check,826,0.2,1,73.67,1389.56,1,3.0,1,Fiber Optic,Yes,0
CUST-09745,Female,42,Rural,47,Month-to-Month,Bank Transfer,658,7.1,1,69.85,3226.65,1,4.0,1,No,Yes,1
CUST-09746,Male,22,Urban,48,One Year,Electronic Check,430,5.5,1,57.55,2713.65,0,2.0,1,DSL,No,0
CUST-09747,Male,23,Rural,22,One Year,Electronic Check,512,4.2,3,52.25,1155.44,2,3.0,0,No,Yes,0
CUST-09748,Male,22,Urban,11,Month-to-Month,Electronic Check,1083,4.9,0,112.46,1255.13,1,2.0,0,No,Yes,0
CUST-09749,Female,68,Suburban,25,Month-to-Month,Credit Card,554,12.5,3,111.84,2711.87,5,1.0,1,DSL,Yes,1
CUST-09750,Male,44,Suburban,34,Two Year,Electronic Check,790,0.1,2,44.46,1555.73,0,4.0,1,No,Yes,0
CUST-09751,Female,25,Urban,12,Month-to-Month,Electronic Check,384,0.9,3,30.17,295.58,0,5.0,0,DSL,Yes,0
CUST-09752,Female,26,Rural,15,Month-to-Month,Bank Transfer,594,11.3,1,71.49,1028.36,2,1.0,1,DSL,Yes,0
CUST-09753,Female,32,Urban,27,One Year,Mailed Check,375,0.1,4,74.47,2089.79,1,5.0,0,Fiber Optic,Yes,1
CUST-09754,Female,53,Urban,50,One Year,Credit Card,392,11.7,0,82.49,4152.44,1,2.0,0,No,Yes,0
CUST-09755,Male,58,Suburban,37,Two Year,Mailed Check,658,0.2,2,56.64,2061.18,0,4.0,1,Fiber Optic,No,0
CUST-09756,Female,24,Urban,1,Two Year,Electronic Check,320,7.6,3,118.71,116.78,1,5.0,0,No,Yes,1
CUST-09757,Male,49,Urban,3,Two Year,Electronic Check,261,11.1,1,106.57,290.4,3,2.0,0,DSL,Yes,1
CUST-09758,Female,25,Suburban,45,Month-to-Month,Mailed Check,637,4.7,2,105.45,4743.32,0,5.0,1,DSL,No,1
CUST-09759,Male,64,Suburban,43,Month-to-Month,Electronic Check,402,5.1,2,34.14,1460.21,0,3.0,2,Fiber Optic,Yes,0
CUST-09760,Female,68,Urban,11,One Year,Bank Transfer,443,0.3,1,20.0,242.18,1,2.0,3,Fiber Optic,Yes,0
CUST-09761,Male,32,Suburban,21,Month-to-Month,Electronic Check,139,1.2,2,39.38,804.98,3,3.0,0,No,Yes,1
CUST-09762,Female,54,Suburban,56,Month-to-Month,Credit Card,246,11.5,0,78.14,4347.96,0,1.0,0,DSL,Yes,1
CUST-09763,Female,36,Rural,58,Month-to-Month,Bank Transfer,544,8.7,4,83.23,4842.89,1,5.0,1,Fiber Optic,Yes,1
CUST-09764,Male,56,Rural,36,Month-to-Month,Mailed Check,453,0.3,3,54.28,1905.45,2,2.0,0,DSL,Yes,1
CUST-09765,Female,23,Suburban,5,Month-to-Month,Credit Card,681,8.4,2,72.86,361.18,0,1.0,1,No,Yes,1
CUST-09766,Female,36,Suburban,31,Month-to-Month,Credit Card,320,2.8,6,98.52,3008.8,0,1.0,1,Fiber Optic,Yes,1
CUST-09767,Female,45,Urban,2,Month-to-Month,Electronic Check,466,4.1,0,98.56,155.17,2,1.0,1,DSL,Yes,1
CUST-09768,Male,34,Urban,53,Two Year,Bank Transfer,509,0.6,2,30.2,1621.41,1,4.0,1,DSL,No,0
CUST-09769,Female,59,Suburban,3,One Year,Bank Transfer,459,2.5,1,58.65,157.58,1,3.0,0,Fiber Optic,Yes,0
CUST-09770,Female,36,Rural,26,Two Year,Electronic Check,619,2.9,2,33.91,953.63,0,3.0,1,No,Yes,0
CUST-09771,Male,48,Suburban,22,Month-to-Month,Electronic Check,282,5.5,1,20.0,390.19,1,2.0,0,DSL,Yes,1
CUST-09772,Male,28,Urban,36,Month-to-Month,Bank Transfer,602,5.4,2,71.22,2606.68,0,1.0,0,DSL,Yes,0
CUST-09773,Male,32,Urban,19,Month-to-Month,Bank Transfer,727,4.0,0,20.0,330.45,2,5.0,0,No,Yes,0
CUST-09774,Male,27,Suburban,1,One Year,Mailed Check,335,0.2,0,34.87,20.0,2,3.0,0,Fiber Optic,No,0
CUST-09775,Male,60,Suburban,29,Two Year,Mailed Check,580,0.9,1,20.0,627.78,1,2.0,2,Fiber Optic,Yes,0
CUST-09776,Female,40,Suburban,11,Month-to-Month,Electronic Check,571,0.9,2,90.51,,0,2.0,1,Fiber Optic,No,0
CUST-09777,Female,20,Suburban,9,Two Year,Credit Card,617,10.9,1,79.12,737.82,0,2.0,3,Fiber Optic,Yes,0
CUST-09778,Female,20,Urban,72,One Year,Bank Transfer,500,11.6,0,128.54,9204.03,2,1.0,1,DSL,Yes,0
CUST-09779,Male,35,Rural,21,Month-to-Month,Mailed Check,783,8.2,1,94.65,1960.0,0,5.0,2,DSL,Yes,0
CUST-09780,Female,42,Suburban,29,One Year,Bank Transfer,922,1.0,0,49.72,1462.32,0,4.0,0,Fiber Optic,No,0
CUST-09781,Male,60,Urban,17,One Year,Mailed Check,625,9.2,3,86.89,1444.71,3,3.0,0,DSL,Yes,1
CUST-09782,Male,37,Urban,35,Month-to-Month,Bank Transfer,562,1.0,1,64.76,2333.52,3,3.0,0,Fiber Optic,Yes,0
CUST-09783,Female,46,Rural,33,Month-to-Month,Mailed Check,502,4.0,0,68.55,2277.64,1,2.0,0,DSL,Yes,1
CUST-09784,Male,39,Rural,25,One Year,Credit Card,237,6.6,3,46.85,1140.18,2,2.0,1,Fiber Optic,No,1
CUST-09785,Male,67,Urban,72,One Year,Bank Transfer,214,0.3,1,82.08,5901.19,1,1.0,1,Fiber Optic,Yes,0
CUST-09786,Female,32,Urban,14,Month-to-Month,Electronic Check,269,4.6,2,54.34,729.43,0,3.0,0,DSL,Yes,1
CUST-09787,Male,56,Urban,29,Two Year,Mailed Check,553,1.4,0,52.81,1552.58,1,1.0,0,Fiber Optic,Yes,0
CUST-09788,Male,27,Urban,38,Month-to-Month,Electronic Check,461,3.4,1,61.69,2384.9,1,1.0,0,Fiber Optic,Yes,1
CUST-09789,Female,38,Suburban,11,Month-to-Month,Credit Card,805,2.4,1,81.34,946.35,1,5.0,0,Fiber Optic,Yes,0
CUST-09790,Male,69,Suburban,14,Month-to-Month,Mailed Check,50,5.8,1,35.08,493.45,2,4.0,2,DSL,Yes,0
CUST-09791,Male,46,Suburban,72,Two Year,Electronic Check,508,3.4,2,73.95,5314.42,1,1.0,0,DSL,Yes,0
CUST-09792,Female,49,Suburban,1,One Year,Credit Card,586,1.8,1,30.86,113.21,0,5.0,0,DSL,Yes,0
CUST-09793,Female,27,Urban,9,One Year,Bank Transfer,679,12.1,1,51.98,493.34,0,3.0,0,DSL,Yes,0
CUST-09794,Female,30,Urban,15,Two Year,Electronic Check,528,16.0,1,50.82,778.76,2,3.0,0,Fiber Optic,No,0
CUST-09795,Female,64,Urban,1,One Year,Bank Transfer,572,8.1,0,85.18,67.99,0,3.0,1,No,Yes,1
CUST-09796,Male,40,Urban,55,Month-to-Month,Mailed Check,535,4.3,1,74.57,4080.92,0,3.0,3,Fiber Optic,Yes,0
CUST-09797,Male,67,Urban,8,One Year,Bank Transfer,587,10.8,1,88.49,668.89,2,4.0,2,No,Yes,0
CUST-09798,Female,40,Suburban,7,One Year,Electronic Check,496,4.6,2,88.43,645.75,0,3.0,0,Fiber Optic,Yes,0
CUST-09799,Male,48,Suburban,41,Month-to-Month,Credit Card,923,0.8,2,118.9,4898.36,2,3.0,1,Fiber Optic,Yes,0
CUST-09800,Male,21,Suburban,7,Month-to-Month,Bank Transfer,615,0.1,3,24.18,119.19,1,4.0,1,DSL,No,1
CUST-09801,Female,69,Suburban,25,One Year,Credit Card,539,6.5,1,49.58,1319.78,1,4.0,2,Fiber Optic,No,0
CUST-09802,Female,66,Suburban,41,Month-to-Month,Credit Card,352,7.0,0,29.36,1214.85,0,2.0,1,DSL,Yes,0
CUST-09803,Male,20,Suburban,37,Month-to-Month,Credit Card,431,13.0,1,77.17,2902.99,1,5.0,0,Fiber Optic,Yes,0
CUST-09804,Female,38,Urban,36,One Year,Credit Card,802,8.7,2,73.28,2558.42,1,2.0,0,No,No,1
CUST-09805,Female,19,Rural,2,Two Year,Credit Card,50,5.1,0,47.2,56.5,0,2.0,0,Fiber Optic,No,1
CUST-09806,Female,21,Urban,1,Month-to-Month,Bank Transfer,511,1.1,2,74.19,,0,5.0,0,No,Yes,1
CUST-09807,Male,18,Urban,8,Month-to-Month,Credit Card,495,4.5,2,94.83,752.88,0,5.0,1,Fiber Optic,No,1
CUST-09808,Female,32,Urban,1,One Year,Credit Card,600,2.9,0,24.94,20.0,1,2.0,2,No,Yes,1
CUST-09809,Male,50,Rural,16,One Year,Mailed Check,553,1.3,1,64.09,956.14,0,5.0,1,DSL,Yes,0
CUST-09810,Male,23,Rural,12,Two Year,Bank Transfer,803,8.0,1,69.66,847.98,1,1.0,2,Fiber Optic,Yes,0
CUST-09811,Male,24,Suburban,19,One Year,Bank Transfer,519,0.8,0,38.02,650.53,0,1.0,0,DSL,No,0
CUST-09812,Female,36,Suburban,8,One Year,Credit Card,487,5.0,1,40.74,322.46,1,2.0,1,No,Yes,1
CUST-09813,Female,61,Suburban,15,Two Year,Bank Transfer,690,4.7,1,58.77,759.04,0,2.0,1,Fiber Optic,Yes,0
CUST-09814,Female,18,Rural,9,Month-to-Month,Electronic Check,806,1.8,1,71.7,687.27,1,5.0,1,DSL,Yes,1
CUST-09815,Female,56,Suburban,5,Month-to-Month,Bank Transfer,637,2.8,1,89.52,391.93,1,4.0,1,No,Yes,1
CUST-09816,Female,36,Rural,25,One Year,Bank Transfer,702,0.6,1,75.18,1862.1,3,3.0,0,Fiber Optic,Yes,0
CUST-09817,Male,62,Urban,26,Month-to-Month,Electronic Check,456,0.1,1,82.54,,2,3.0,0,DSL,No,1
CUST-09818,Male,43,Urban,42,Month-to-Month,Mailed Check,525,0.1,2,89.57,3772.2,2,4.0,0,No,Yes,1
CUST-09819,Male,61,Rural,49,Month-to-Month,Mailed Check,797,1.0,1,104.38,5033.42,1,4.0,0,Fiber Optic,Yes,0
CUST-09820,Female,29,Urban,29,One Year,Credit Card,605,10.1,4,67.49,,1,4.0,1,DSL,Yes,0
CUST-09821,Male,39,Rural,27,Two Year,Electronic Check,451,3.7,0,20.0,518.86,2,1.0,1,No,Yes,1
CUST-09822,Male,30,Suburban,1,Month-to-Month,Credit Card,506,0.6,1,103.01,105.31,2,2.0,2,DSL,No,1
CUST-09823,Female,45,Rural,2,One Year,Electronic Check,707,11.8,2,119.14,316.69,2,3.0,3,No,Yes,1
CUST-09824,Female,31,Urban,40,Month-to-Month,Bank Transfer,725,4.2,2,62.83,2494.35,1,5.0,0,Fiber Optic,Yes,0
CUST-09825,Male,39,Suburban,6,One Year,Bank Transfer,331,0.1,1,112.84,683.67,2,4.0,0,Fiber Optic,Yes,0
CUST-09826,Male,47,Urban,10,One Year,Electronic Check,572,7.2,4,81.71,769.09,1,2.0,1,DSL,Yes,1
CUST-09827,Female,61,Suburban,3,Two Year,Electronic Check,498,3.2,2,81.21,328.25,0,3.0,0,DSL,Yes,0
CUST-09828,Female,37,Suburban,5,Month-to-Month,Electronic Check,486,3.8,1,69.03,288.53,2,3.0,0,DSL,Yes,1
CUST-09829,Female,61,Rural,35,Month-to-Month,Credit Card,766,4.7,1,27.97,996.34,2,2.0,2,Fiber Optic,Yes,1
CUST-09830,Female,44,Suburban,7,Month-to-Month,Electronic Check,452,0.5,2,68.49,537.44,3,1.0,2,No,Yes,1
CUST-09831,Male,55,Urban,14,One Year,Electronic Check,384,14.8,0,106.48,1454.54,1,4.0,1,Fiber Optic,Yes,0
CUST-09832,Male,59,Rural,3,Two Year,Credit Card,337,1.5,1,83.04,194.25,2,5.0,1,DSL,Yes,1
CUST-09833,Female,69,Urban,27,Two Year,Bank Transfer,465,4.9,0,63.54,1731.32,0,3.0,1,Fiber Optic,No,0
CUST-09834,Male,58,Urban,31,Month-to-Month,Electronic Check,352,9.7,3,26.91,870.23,0,5.0,1,DSL,Yes,0
CUST-09835,Male,51,Urban,10,Two Year,Bank Transfer,327,2.0,1,88.85,836.28,1,2.0,0,Fiber Optic,Yes,0
CUST-09836,Female,56,Rural,36,Month-to-Month,Electronic Check,322,4.9,0,66.72,2415.82,1,5.0,0,Fiber Optic,No,0
CUST-09837,Male,58,Urban,6,Month-to-Month,Bank Transfer,333,22.5,1,71.59,365.33,1,1.0,0,Fiber Optic,Yes,0
CUST-09838,Male,61,Urban,28,Two Year,Mailed Check,347,9.5,0,56.72,1530.58,1,4.0,0,Fiber Optic,Yes,0
CUST-09839,Male,54,Rural,31,Month-to-Month,Mailed Check,579,7.6,2,83.16,2542.62,2,5.0,1,DSL,Yes,0
CUST-09840,Female,18,Suburban,72,Month-to-Month,Credit Card,108,2.9,2,92.18,6621.99,0,4.0,1,DSL,Yes,0
CUST-09841,Female,32,Urban,6,Month-to-Month,Bank Transfer,359,3.0,2,72.68,286.44,0,2.0,3,Fiber Optic,Yes,1
CUST-09842,Male,49,Suburban,2,Month-to-Month,Bank Transfer,479,3.3,2,101.21,184.83,1,5.0,0,DSL,Yes,0
CUST-09843,Female,25,Rural,7,Month-to-Month,Credit Card,729,5.9,1,90.24,650.24,1,3.0,1,No,Yes,0
CUST-09844,Female,50,Urban,3,Two Year,Bank Transfer,450,0.8,0,74.16,244.15,2,1.0,1,Fiber Optic,No,1
CUST-09845,Female,35,Suburban,4,Month-to-Month,Electronic Check,469,9.9,1,57.35,292.4,1,3.0,1,Fiber Optic,No,1
